danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster,id
0.521,0.692,1.0,-7.377,0.0,0.0251,0.0976,0.0,0.187,0.432,107.704,9.0,0iA3xXSkSCiJywKyo1UKjQ
0.514,0.624,0.0,-9.287,0.0,0.0842,0.513,0.00517,0.307,0.755,166.726,4.0,3G0EALIIp5DAeIERxXBHmo
0.632,0.686,0.0,-6.116,0.0,0.0395,0.437,0.0,0.193,0.65,121.414,9.0,3VgrSJEKBRT3xmwzpaxxEF
0.546,0.568,11.0,-9.604,0.0,0.0285,0.146,0.0,0.77,0.488,112.584,12.0,3aCbwWCYCT3MJjZeUnlcp4
0.521,0.487,6.0,-7.525,0.0,0.0299,0.253,0.0,0.0579,0.483,117.072,7.0,0KpTFH1SzexN8SGc0GPILC
0.52,0.179,11.0,-21.976,0.0,0.0454,0.356,0.00344,0.131,0.407,155.746,7.0,6iGU74CwXuT4XVepjc9Emf
0.594,0.533,10.0,-7.993,0.0,0.0438,0.153,1.49e-05,0.172,0.729,78.552,5.0,4uYwlMp841PLJmj1gJJwIq
0.661,0.311,4.0,-9.549,0.0,0.0701,0.458,0.0,0.233,0.702,132.008,7.0,45Szkclj1lt4ubm7RFK68t
0.458,0.801,9.0,-7.83,1.0,0.0565,0.691,0.0,0.328,0.93,160.547,13.0,3ZpTyU4mF3PR9jLpFA3AAC
0.534,0.462,4.0,-8.172,1.0,0.0266,0.839,0.0,0.129,0.534,96.195,11.0,7FS541dJh3iQAEXEZoDhE6
0.361,0.219,0.0,-16.553,1.0,0.0285,0.563,0.0,0.558,0.26,98.532,11.0,7dblNGnRXEBrVJunazs2U5
0.754,0.54,5.0,-8.326,1.0,0.0266,0.687,7.51e-05,0.0868,0.79,101.738,11.0,1jFhnVoJkcB4lf9tT0rSZS
0.67,0.272,11.0,-13.699,1.0,0.0704,0.717,0.0,0.178,0.613,117.996,11.0,121sjkub4p4zcFNozkKnQD
0.419,0.331,3.0,-10.497,1.0,0.0293,0.932,0.0,0.102,0.322,80.647,11.0,3XG7bMVcMWLIn2k9jLAaAt
0.764,0.84,2.0,-5.023,1.0,0.0672,0.393,8.64e-06,0.0686,0.843,130.276,3.0,0S8ibKBl3tjRmYbZhGHNhG
0.48,0.689,11.0,-7.921,1.0,0.0646,0.78,0.0,0.149,0.596,117.413,1.0,00meczE1jpLTX0BBzIGrAR
0.192,0.392,5.0,-11.667,1.0,0.0328,0.326,0.000199,0.248,0.391,172.312,13.0,6S55C80YzjhSrCRRd1p80b
0.352,0.157,10.0,-12.571,1.0,0.0337,0.771,0.0,0.108,0.571,157.895,13.0,6V9VCm1zOY2lGR80RehJ9i
0.226,0.136,5.0,-19.203,0.0,0.0327,0.862,8.07e-06,0.302,0.263,79.37,7.0,64MgjDp6ijaLvS3T83JHX9
0.59,0.659,5.0,-9.669,1.0,0.0697,0.104,6.56e-06,0.356,0.965,80.201,1.0,1oDCK7PW72XEZ1pE5rh87A
0.536,0.637,2.0,-7.774,1.0,0.0343,0.467,0.0,0.0838,0.798,115.24,3.0,2YuIyYri67bgUXKQW5V9XW
0.701,0.471,0.0,-8.072,1.0,0.0421,0.647,0.0,0.125,0.69,117.564,3.0,50RwvvEKX5Q7AZt8FTAwIF
0.549,0.529,3.0,-12.291,0.0,0.108,0.76,0.0,0.206,0.464,82.755,7.0,7sqK6f8dHVx3Q1GjFrVyGl
0.251,0.868,1.0,-2.685,1.0,0.128,0.488,7.34e-06,0.814,0.599,177.13,12.0,3E5ndyOfO6vFDEIE42HA8o
0.403,0.495,10.0,-6.888,0.0,0.0312,0.387,8.03e-06,0.147,0.38,132.912,7.0,6vcG9EgeqJUSmmF65lxUm6
0.513,0.448,11.0,-11.074,0.0,0.0325,0.135,0.0,0.0678,0.172,97.63,7.0,2oF7FZHIJbzjeEXZ3D0Ku4
0.605,0.455,5.0,-8.903,0.0,0.0301,0.595,0.0,0.0816,0.678,106.825,7.0,6Ndauo9gCxNjTfklsFYS7b
0.564,0.959,11.0,-13.125,0.0,0.0691,0.0146,0.638,0.208,0.834,101.239,2.0,3c2kMiSB86tVq1J4oULmvL
0.602,0.348,9.0,-10.061,1.0,0.0288,0.7,0.0,0.52,0.75,124.606,12.0,7EjyzZcbLxW7PaaLua9Ksb
0.416,0.341,9.0,-10.749,1.0,0.0391,0.864,0.0,0.724,0.776,177.229,12.0,7vVG9xbmNQrtdSPTi7KDUm
0.558,0.633,7.0,-3.265,1.0,0.0329,0.487,0.0,0.129,0.871,72.494,1.0,6yhLR2sVn1IfsScVrR4ocr
0.293,0.932,4.0,-6.839,1.0,0.051,0.0136,0.906,0.289,0.657,173.262,4.0,2Bs1Lw9LX8hBm70t1iGdlh
0.517,0.246,9.0,-11.992,1.0,0.0308,0.788,0.00105,0.133,0.525,105.24,11.0,3OnCnEWgy79xR5pr2kv4TX
0.671,0.742,5.0,-9.912,1.0,0.0441,0.121,0.679,0.0601,0.897,89.748,2.0,6xatfNMI8NkY5XxRHAeiS4
0.723,0.44,2.0,-10.536,1.0,0.0319,0.667,0.0,0.128,0.843,123.217,3.0,5gJKsGij5oGt5H5RSFYXPa
0.686,0.714,0.0,-4.809,1.0,0.0287,0.204,0.0,0.0592,0.964,126.736,3.0,1sM0yZDxUhPQhkDh2CLd6l
0.485,0.433,7.0,-10.503,1.0,0.0342,0.476,0.0,0.0861,0.825,120.471,11.0,3aSWQJcWnnqgwYbAgidvlV
0.565,0.962,8.0,-2.981,1.0,0.064,0.437,0.0,0.056,0.906,148.808,1.0,5Iev69m1Jnf7oc79VvPjpd
0.661,0.517,7.0,-8.004,1.0,0.0269,0.267,0.000158,0.431,0.676,104.563,12.0,7DJsL4jyXA39GDiHFQYQ0t
0.487,0.338,8.0,-11.121,1.0,0.0271,0.84,0.0,0.196,0.433,78.983,11.0,5rDkA2TFOImbiVenmnE9r4
0.616,0.271,9.0,-12.215,0.0,0.0414,0.759,8.47e-06,0.0781,0.649,104.519,7.0,7GnMzVWOHLBPcfco4L1GtE
0.35,0.293,2.0,-9.502,1.0,0.0258,0.758,8.21e-06,0.104,0.162,96.685,11.0,0UsdtLayy7SqJ4rUsDMRk8
0.654,0.591,7.0,-6.267,0.0,0.123,0.573,0.00487,0.383,0.804,143.102,5.0,6eLL7QTdMWdhhG4i3jHDR9
0.725,0.327,0.0,-17.714,1.0,0.0387,0.113,0.326,0.214,0.688,110.438,3.0,0ZOuues7b9AgBOJ0YRZMLR
0.703,0.529,7.0,-11.112,1.0,0.1,0.0168,0.00057,0.911,0.772,128.059,12.0,5Sz09kaSzvpTC8lgm5W8Mt
0.526,0.774,5.0,-1.692,1.0,0.0459,0.715,0.0,0.437,0.715,131.715,12.0,1MQWtVcs0PKsY4PA6ZvLiy
0.19,0.323,7.0,-12.405,1.0,0.0303,0.626,2.17e-06,0.176,0.281,94.34,11.0,1KLpjQFgubHI3GkAICCNH3
0.234,0.443,7.0,-7.605,1.0,0.0361,0.701,0.0,0.25,0.448,68.69,11.0,6yMGxqKj0218mFR5KqsMRq
0.366,0.317,1.0,-13.976,1.0,0.027,0.541,0.0,0.0865,0.398,94.108,11.0,1mdfrHeZzxjz0FJ4BKRuxS
0.757,0.647,2.0,-10.264,1.0,0.0299,0.757,3.08e-06,0.0972,0.97,122.771,3.0,5GMw6X6BbCDGO9gApQYRSa
0.618,0.704,4.0,-4.686,1.0,0.0321,0.159,0.000262,0.358,0.741,124.218,3.0,4GAI8BxeMgrvhZNEU59UfR
0.645,0.943,0.0,-1.526,1.0,0.0393,0.385,0.0,0.37,0.965,147.768,3.0,3496rr5XSGD6n1Z1OKXovb
0.475,0.899,9.0,-4.321,0.0,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,9.0,40fD7ct05FvQHLdQTgJelG
0.502,0.89,4.0,-5.175,1.0,0.0364,0.000147,0.0117,0.217,0.259,133.52,10.0,0X1sqQ652p1sceKM2nJlIJ
0.535,0.716,4.0,-5.025,1.0,0.0431,0.326,0.0,0.659,0.901,94.379,12.0,57bgtoPSgt236HzfBOd8kj
0.464,0.795,1.0,-9.267,1.0,0.0926,0.0493,0.00244,0.399,0.612,158.691,4.0,2Cdvbe2G4hZsnhNMKyGrie
0.505,0.754,4.0,-7.435,1.0,0.0366,0.132,0.0,0.204,0.51,119.204,10.0,63T7DJ1AFDD6Bn8VzG6JE8
0.392,0.476,1.0,-7.583,1.0,0.0249,0.397,0.000163,0.309,0.234,78.031,11.0,5RKQ5NdjSh2QzD4MaunT91
0.338,0.34,9.0,-12.049,0.0,0.0339,0.58,0.0032,0.116,0.197,82.433,7.0,1xsYj84j7hUDDnTTerGWlH
0.579,0.508,2.0,-9.484,1.0,0.027,0.00574,0.000494,0.0575,0.609,147.125,3.0,0RO9W1xJoUEpq5MEelddFb
0.592,0.767,9.0,-2.788,0.0,0.027,0.0021,0.00165,0.127,0.328,96.483,9.0,40riOy7x9W7GXjyGp4pjAv
0.743,0.446,4.0,-7.807,0.0,0.0683,0.0039,0.118,0.337,0.278,123.596,9.0,48UPSzbZjgc449aqz8bxox
0.413,0.881,11.0,-5.541,0.0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,4.0,3dPQuX8Gs42Y7b454ybpMR
0.598,0.676,0.0,-9.211,1.0,0.0279,0.13,0.225,0.112,0.805,114.169,3.0,5UWwZ5lm5PKu6eKsHAGxOk
0.5,0.824,4.0,-5.846,0.0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,9.0,5MMnwYs0hIxkENRsbkWJ2G
0.56,0.965,11.0,-2.341,1.0,0.0409,0.121,6.23e-06,0.169,0.964,162.825,1.0,2RsAajgo0g7bMCHxwH3Sk0
0.572,0.835,0.0,-6.219,1.0,0.0317,0.171,0.000377,0.0702,0.795,129.981,3.0,5NoQvINZLBV1wMYPdNmReL
0.249,0.834,0.0,-8.21,1.0,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,10.0,5FqYA8KfiwsQvyBI4IamnY
0.515,0.43,7.0,-9.935,1.0,0.0372,0.0097,0.000133,0.129,0.104,91.844,10.0,5EWPGh7jbTNO2wakv8LjUI
0.446,0.952,6.0,-5.321,1.0,0.0523,0.0901,0.0857,0.112,0.624,125.303,10.0,70LcF31zb1H0PyJoS1Sx1r
0.596,0.448,5.0,-9.616,1.0,0.0396,0.365,5.3e-06,0.206,0.796,83.293,11.0,7snQQk1zcKl8gZ92AnueZW
0.828,0.492,0.0,-9.744,1.0,0.0276,0.0644,0.00428,0.128,0.789,120.151,3.0,1bp2IO61zbQrbWNmKKxg3f
0.414,0.404,0.0,-9.928,0.0,0.0499,0.271,0.0,0.3,0.224,71.105,9.0,0ofHAoxe9vBkTCp2UQIavz
0.45,0.877,9.0,-6.403,1.0,0.0532,0.0118,4.95e-05,0.0699,0.896,162.477,4.0,4u7EnebtmKWzUH433cf5Qv
0.309,0.649,7.0,-8.994,1.0,0.035,0.0158,0.00591,0.367,0.312,166.915,4.0,5Th6EdNVhxp0TPX41ZLZk6
0.215,0.927,9.0,-7.327,1.0,0.0452,0.000273,0.00661,0.126,0.49,170.814,4.0,7EZC6E7UjZe63f1jRmkWxt
0.601,0.859,5.0,-5.264,1.0,0.0276,0.000359,0.00124,0.0871,0.446,125.144,10.0,6qLEOZvf5gI7kWE63JE7p3
0.82,0.452,1.0,-9.796,1.0,0.0348,0.543,0.00294,0.0714,0.74,117.401,3.0,0bRNszTbTFLNlunAeh7eom
0.375,0.893,2.0,-4.097,1.0,0.0406,0.000509,0.0,0.187,0.434,174.323,4.0,1JSTJqkT5qHq8MDJnJbRE1
0.741,0.697,0.0,-7.028,1.0,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,3.0,7ygpwy2qP3NbrxVkHvUhXY
0.673,0.814,9.0,-5.411,1.0,0.0367,0.0133,0.00293,0.343,0.728,147.193,1.0,2LawezPeJhN4AWuSB0GtAU
0.49,0.724,2.0,-9.581,1.0,0.0366,0.00976,0.0046,0.159,0.292,125.812,10.0,1gzIbdFnGJ226LTl0Cn2SX
0.733,0.794,5.0,-10.023,1.0,0.0307,0.0614,0.0367,0.33,0.931,148.174,1.0,4qgZs0RNjdzKAS22lP0QjY
0.721,0.521,2.0,-8.123,1.0,0.0613,0.0708,0.00545,0.127,0.942,123.118,3.0,37Tmv4NnfQeb0ZgUC4fOJj
0.442,0.943,3.0,-3.205,1.0,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,3.0,1i6N76fftMZhijOzFQ5ZtL
0.577,0.828,6.0,-8.691,0.0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,5.0,6L89mwZXSOwYl76YXfX13s
0.64,0.663,0.0,-7.516,1.0,0.0374,0.201,0.00806,0.152,0.663,132.77,3.0,5sICkBXVmaCQk5aISGR3x1
0.548,0.691,4.0,-13.553,0.0,0.0369,0.015,0.106,0.144,0.667,137.145,9.0,4BP3uh0hFLFRb5cjsgLqDh
0.635,0.686,9.0,-15.648,1.0,0.053,0.209,0.0176,0.282,0.464,125.988,1.0,4KfSdst7rW39C0sfhArdrz
0.402,0.691,7.0,-10.274,1.0,0.0691,0.0679,0.133,0.0955,0.206,96.95,10.0,2EC9IJj7g0mN1Q5VrZkiYY
0.267,0.953,1.0,-4.899,0.0,0.096,0.00211,0.0,0.283,0.568,84.989,9.0,2eDdFHgqNJltzlvlZFVDWd
0.305,0.833,6.0,-7.981,1.0,0.0398,0.000327,2.36e-05,0.091,0.586,100.675,10.0,0PdM2a6oIjqepoEfcJo0RO
0.526,0.978,8.0,-5.436,1.0,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,10.0,5sFDReWLrZHLFZFjHsjUTS
0.27,0.944,4.0,-4.199,1.0,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,4.0,05RgAMGypEvqhNs5hPCbMS
0.574,0.913,6.0,-4.793,0.0,0.133,0.061,0.00158,0.156,0.423,115.728,9.0,6hTcuIQa0sxrrByu9wTD7s
0.678,0.631,11.0,-8.624,1.0,0.0301,0.355,0.000268,0.376,0.463,102.378,1.0,2zYzyRzz6pRmhPzyfMEC8s
0.532,0.887,0.0,-3.757,1.0,0.0335,0.0778,0.000214,0.294,0.795,122.511,3.0,6vZZtivPrtpggT5SSXsYTy
0.599,0.922,7.0,-4.887,1.0,0.0739,0.025,5.82e-05,0.356,0.514,140.098,10.0,37ZJ0p5Jm13JPevGcx4SkF
0.618,0.748,0.0,-8.905,1.0,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,6.0,3439OLNIeD3y68kVuoZUO5
0.666,0.936,7.0,-9.919,1.0,0.0476,0.00244,0.086,0.153,0.776,91.577,1.0,3EYOJ48Et32uATr9ZmLnAo
0.394,0.944,10.0,-6.506,0.0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,9.0,0uppYCG86ajpV2hSR3dJJ0
0.479,0.309,11.0,-14.751,0.0,0.0299,0.153,0.22,0.134,0.182,127.155,7.0,6QewNVIDKdSl8Y3ycuHIei
0.933,0.528,5.0,-6.472,0.0,0.161,0.112,0.312,0.163,0.754,109.967,5.0,7Fg4jpwpkdkGCvq1rrXnvx
0.639,0.621,4.0,-10.851,1.0,0.0316,0.03,7.59e-05,0.0863,0.496,116.333,3.0,5vdp5UmvTsnMEMESIF2Ym7
0.757,0.868,9.0,-9.326,1.0,0.062,0.411,0.00221,0.355,0.815,138.923,1.0,4PJEK76V3A1S0XzZJuTWh7
0.668,0.447,2.0,-11.124,1.0,0.0312,0.48,2.89e-06,0.153,0.588,81.415,11.0,4OTw5splgMdlYklwHMHxLK
0.489,0.724,5.0,-8.367,1.0,0.0352,0.313,0.185,0.287,0.15,117.292,10.0,5AoZknxgY6F25gAcVahO41
0.389,0.476,9.0,-9.342,1.0,0.0316,0.619,5.09e-05,0.255,0.566,148.117,13.0,3qiyyUfYe7CRYLucrPmulD
0.309,0.93,11.0,-6.399,1.0,0.125,0.0192,0.0022,0.106,0.376,195.815,4.0,6txWz9UapYHVxEd7dDIHXT
0.47,0.505,11.0,-11.966,0.0,0.171,0.0194,0.00104,0.206,0.767,124.065,5.0,0QeI79sp1vS8L3JgpEO7mD
0.406,0.698,8.0,-7.024,1.0,0.0624,0.186,0.0,0.233,0.333,109.266,10.0,7Gx2q0ueNwvDp2BOZYGCMO
0.741,0.58,4.0,-9.05,1.0,0.0304,0.117,3.31e-05,0.212,0.944,127.402,3.0,4rDbp1vnvEhieiccprPMdI
0.454,0.946,1.0,-5.978,0.0,0.13,0.0223,0.0,0.173,0.647,138.18,9.0,0vOkmmJEtjuFZDzrQSFzEE
0.743,0.836,2.0,-6.465,1.0,0.116,0.0804,0.0,0.384,0.82,113.375,3.0,0upLyFR8Rr52ZpMp5esQoq
0.662,0.737,0.0,-9.54,1.0,0.0296,0.108,0.0191,0.119,0.744,103.867,3.0,39shmbIHICJ2Wxnk1fPSdz
0.728,0.878,11.0,-6.926,0.0,0.0564,0.176,0.856,0.61,0.911,126.59,2.0,6pPWRBubXOBAHnjl5ZIujB
0.666,0.855,9.0,-5.051,0.0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,5.0,0LoQuiekvzqx7n8flgEKzF
0.475,0.432,7.0,-7.844,1.0,0.0302,0.183,0.0,0.161,0.648,94.605,1.0,31AOj9sFz2gM0O3hMARRBx
0.631,0.689,4.0,-8.358,1.0,0.0284,0.0731,0.000357,0.102,0.645,107.667,3.0,6ORqU0bHbVCRjXm9AjyHyZ
0.671,0.373,9.0,-18.064,1.0,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,11.0,0nFKHCf1Ibij8m370l2KlZ
0.453,0.987,8.0,-4.485,1.0,0.0889,0.0195,0.283,0.268,0.316,123.544,10.0,2374M0fQpWi3dLnB54qaLX
0.545,0.67,9.0,-8.81,1.0,0.0496,0.009,0.000822,0.0451,0.481,151.553,10.0,0G21yYKMZoHa30cYVi1iA8
0.412,0.902,9.0,-11.6,1.0,0.405,0.0484,0.131,0.405,0.422,89.74,6.0,5e9TFTbltYBg2xThimr0rU
0.454,0.913,9.0,-4.008,1.0,0.107,0.408,0.000271,0.248,0.521,137.688,10.0,0hCB0YR03f6AmQaHbwWDe8
0.654,0.929,1.0,-5.906,1.0,0.0998,0.0468,0.0,0.0539,0.902,144.774,3.0,7ACxUo21jtTHzy7ZEV56vU
0.693,0.353,0.0,-17.852,1.0,0.0414,0.0704,0.00113,0.503,0.75,104.143,12.0,6KTv0Z8BmVqM7DPxbGzpVC
0.423,0.685,4.0,-9.651,0.0,0.078,6.28e-05,0.00642,0.133,0.328,162.78,4.0,7rPzEczIS574IgPaiPieS3
0.634,0.63,1.0,-8.277,0.0,0.031,0.447,0.039,0.17,0.489,118.628,9.0,3Jnxngdff0lVu2rza1GVx6
0.601,0.532,10.0,-9.119,1.0,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,13.0,6H3kDe7CGoWYBabAeVWGiD
0.472,0.9,8.0,-6.406,0.0,0.0582,0.148,0.000297,0.34,0.42,95.826,9.0,3gdewACMIVMEWVbyb8O9sY
0.623,0.449,5.0,-13.333,1.0,0.0253,0.212,0.0,0.0613,0.572,84.383,11.0,3KhF2YiNpJvGpfiCW45R6D
0.581,0.854,1.0,-8.485,0.0,0.0428,0.00197,0.0013,0.111,0.788,131.18,9.0,5tVA6TkbaAH9QMITTQRrNv
0.671,0.712,2.0,-7.815,1.0,0.0476,0.429,0.0,0.103,0.462,113.805,3.0,0K6yUnIKNsFtfIpTgGtcHm
0.346,0.768,9.0,-5.695,1.0,0.0377,0.00603,0.38,0.0244,0.532,169.492,4.0,2fuCquhmrzHpu5xcA1ci9x
0.456,0.59,11.0,-8.638,1.0,0.0327,0.00182,0.00379,0.104,0.243,124.635,10.0,0NWPxcsf5vdjdiFUI8NgkP
0.581,0.624,9.0,-8.346,1.0,0.0777,0.0987,0.0,0.0411,0.637,139.714,1.0,2N2yrmodOnVF10mKvItC9P
0.787,0.472,2.0,-12.824,1.0,0.0832,0.221,0.000336,0.153,0.824,120.059,3.0,4vO9dmzNRqDhFY3jD1a3P7
0.398,0.952,4.0,-6.042,1.0,0.061,0.000373,7.75e-05,0.1,0.584,122.093,10.0,1gcESexgftSuLuML57Y69q
0.586,0.7,0.0,-9.558,1.0,0.0363,0.0589,0.00125,0.0318,0.897,147.245,3.0,0dOg1ySSI7NkpAe89Zo0b9
0.714,0.937,6.0,-2.947,1.0,0.0399,0.206,0.0,0.0731,0.964,124.13,1.0,1HOMkjp0nHMaTnfAkslCQj
0.598,0.901,2.0,-6.081,1.0,0.0359,0.116,0.0401,0.178,0.814,153.24,3.0,5EOoMWIB9iK4ZpcSex9Ec7
0.602,0.905,2.0,-4.046,1.0,0.0775,0.000202,0.064,0.117,0.411,128.019,10.0,4cMHCRLPNoEbpnl2rz6GS9
0.31,0.7,9.0,-5.678,1.0,0.047,0.011,0.00965,0.0828,0.763,188.386,4.0,4VqPOruhp5EdPBeR92t6lQ
0.489,0.758,7.0,-6.491,1.0,0.0297,0.000678,0.49,0.092,0.435,112.113,10.0,08mG3Y1vljYA6bvDt4Wqkj
0.445,0.964,9.0,-5.493,1.0,0.282,0.037,0.0132,0.0773,0.448,140.817,6.0,7Jh1bpe76CNTCgdgAdBw4Z
0.509,0.641,4.0,-9.936,0.0,0.264,0.00249,0.0304,0.196,0.612,161.74,6.0,28WmNsclKsrVmdv3tDmoYU
0.667,0.755,9.0,-7.246,1.0,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,1.0,0u6JFVn0KHHlidZxNL9gVE
0.419,0.677,4.0,-6.183,1.0,0.0343,0.00101,9.99e-05,0.211,0.684,127.678,10.0,6gXrEUzibufX9xYPk3HD5p
0.404,0.72,10.0,-9.18,0.0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,2.0,1GqlvSEtMx5xbGptxOTTyk
0.413,0.725,3.0,-5.787,0.0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,9.0,6GtX0jaNL8IjVQfrDBx81z
0.404,0.902,1.0,-3.88,1.0,0.0665,0.577,0.297,0.287,0.497,115.669,10.0,5uvosCdMlFdTXhoazkTI5R
0.49,0.715,7.0,-5.549,1.0,0.0476,0.386,0.0,0.311,0.866,130.726,1.0,2kkvB3RNRzwjFdGhaUA0tz
0.596,0.605,7.0,-12.145,1.0,0.0255,0.181,0.000331,0.0863,0.886,97.798,1.0,4pbG9SUmWIvsROVLF0zF9s
0.502,0.912,1.0,-4.556,1.0,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,3.0,7e89621JPkKaeDSTQ3avtg
0.583,0.947,5.0,-5.12,1.0,0.0378,0.0185,0.00109,0.0679,0.803,135.448,1.0,4CeeEOM32jQcH3eN9Q2dGj
0.543,0.944,6.0,-7.495,1.0,0.0543,0.402,0.000564,0.0373,0.735,101.174,1.0,07GvNcU1WdyZJq3XxP0kZa
0.465,0.919,4.0,-4.025,1.0,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,10.0,4nuUssdgKFy2QyYHHNkZQW
0.445,0.706,8.0,-9.803,1.0,0.0461,0.234,0.000252,0.205,0.768,80.823,1.0,5OQsiBsky2k2kDKy2bX2eT
0.564,0.932,11.0,-10.068,1.0,0.0554,0.013,0.169,0.349,0.619,112.937,1.0,43DeSV93pJPT4lCZaWZ6b1
0.686,0.92,2.0,-6.231,1.0,0.0566,0.301,0.27,0.0807,0.225,135.027,10.0,78lgmZwycJ3nzsdgmPPGNx
0.334,0.828,9.0,-9.168,1.0,0.0985,0.00312,0.0043,0.0949,0.515,157.891,4.0,0cJPLFrlV7TTCyPLupHzcH
0.55,0.765,7.0,-8.684,1.0,0.0287,4.76e-06,0.873,0.132,0.419,139.46,2.0,755bvJDSA3LNcNuFgBT9LK
0.562,0.779,7.0,-6.705,1.0,0.0592,0.363,0.0292,0.066,0.967,119.602,1.0,3qLZ866ZfaK0B0R5FIqXLG
0.587,0.891,11.0,-3.381,1.0,0.0361,0.000261,0.00454,0.314,0.705,124.005,1.0,3RZMzCvYsmJ0u2ioKTOsmJ
0.475,0.322,7.0,-10.687,1.0,0.0283,0.367,0.00056,0.11,0.387,93.503,11.0,46QazXxQS0B31CnbRCy8CV
0.524,0.953,0.0,-7.097,1.0,0.0416,0.00757,5.02e-06,0.771,0.869,133.828,12.0,6zeE5tKyr8Nu882DQhhSQI
0.575,0.912,7.0,-7.275,0.0,0.0393,0.0916,0.00211,0.0562,0.843,117.399,5.0,669cOBjpY4Y5O98Nmk6139
0.591,0.804,0.0,-7.299,1.0,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,3.0,4nXkbcTj3nyww1cHkw5RAP
0.536,0.901,9.0,-7.211,1.0,0.0374,0.00145,0.0186,0.06,0.666,87.559,1.0,5LNiqEqpDc8TuqPy79kDBu
0.587,0.872,7.0,-5.066,1.0,0.0484,0.018,0.0,0.622,0.735,159.925,12.0,3QZ7uX97s82HFYSmQUAN1D
0.577,0.808,1.0,-7.04,0.0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,9.0,1OxcIUqVmVYxT6427tbhDW
0.543,0.836,4.0,-9.11,0.0,0.0353,0.000647,0.431,0.153,0.56,105.173,9.0,1oYYd2gnWZYrt89EBXdFiO
0.333,0.927,9.0,-8.55,0.0,0.0733,0.0029,0.000208,0.297,0.385,141.466,9.0,2MuWTIM3b0YEAskbeeFE1i
0.379,0.76,9.0,-10.961,1.0,0.0378,0.00298,0.0296,0.104,0.491,99.436,10.0,5QTxFnGygVM4jFQiBovmRo
0.559,0.345,4.0,-13.496,1.0,0.0459,0.0576,0.000105,0.141,0.458,84.581,11.0,73TxYZd0lBCVRrHawrAglA
0.516,0.549,6.0,-13.741,1.0,0.0373,0.501,0.00572,0.184,0.907,176.941,13.0,3d9DChrdc6BOeFsbrZ3Is0
0.729,0.989,9.0,-4.613,0.0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,5.0,4gvea7UlDkAvsJBPZAd4oB
0.508,0.774,2.0,-5.973,1.0,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,4.0,51H2y6YrNNXcy3dfc3qSbA
0.35,0.828,6.0,-5.373,1.0,0.041,0.000217,0.000161,0.0774,0.147,105.435,10.0,20OFwXhEXf12DzwXmaV7fj
0.795,0.63,10.0,-7.217,0.0,0.0841,0.0419,0.575,0.0894,0.785,108.701,5.0,2EoOZnxNgtmZaD8uUmz2nD
0.64,0.651,4.0,-14.981,0.0,0.0517,0.142,0.28,0.0341,0.801,111.676,5.0,3h04eZTnmFLRMjZajbrp2R
0.585,0.532,7.0,-9.673,1.0,0.0268,0.209,0.00797,0.227,0.68,94.461,1.0,4c4jJJoaiY21t2TyRZgdWS
0.268,0.98,11.0,-5.958,1.0,0.103,0.0192,0.00709,0.182,0.395,100.315,10.0,1hHGUdFaiJHw9hVZGJWYO2
0.533,0.376,9.0,-11.913,0.0,0.0393,0.0302,0.248,0.0926,0.187,165.007,7.0,6eN1f9KNmiWEhpE2RhQqB5
0.394,0.622,4.0,-8.258,0.0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,9.0,2EqlS6tkEnglzr7tkKAAYD
0.421,0.751,9.0,-9.584,1.0,0.0472,0.2,0.0,0.17,0.789,89.839,1.0,0cKk8BKEi7zXbdrYdyqBP5
0.292,0.823,7.0,-6.763,1.0,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,10.0,6ToM0uwxtPKo9CMpbPGYvM
0.482,0.786,7.0,-5.735,1.0,0.032,0.00321,8.88e-05,0.446,0.793,126.755,12.0,6Nd6ntkzr4t8o1FKPGOSMt
0.499,0.318,7.0,-13.776,1.0,0.0485,0.718,0.00101,0.379,0.282,121.498,11.0,4DMKwE2E2iYDKY01C335Uw
